Age,Gender,Height,Weight,BMI,Activity Level,Sleep Hours,Water Intake,Goal,Diet Type
21,Male,1.656093210136712,58.241877681047185,21.235662513011203,Low,7.609290531649386,1.7109909654496362,Weight Loss,Weight Loss
28,Female,1.667275734703825,69.14984831863315,24.87576083563486,Medium,6.704440650382901,2.0226618182352207,Maintain,Balanced
34,Male,1.7973754124189567,53.92036112005162,16.69072491241563,Low,9.88897062277427,1.6777919441056741,General Health,Health & Wellness
55,Female,1.6850208706798604,70.06811057366977,24.67799306368448,Medium,7.523495590435822,2.6437917820861263,General Health,Health & Wellness
41,Male,1.6303614207907184,77.27193223143468,29.07059977027384,Medium,4.5832312547780125,4.084865423420015,Bodybuilding,Bodybuilding
22,Male,1.5634481577888448,79.48867999066002,32.519084823457526,High,6.741732815618482,2.566718737049738,Weight Gain,Bodybuilding
51,Female,1.7360689375860463,52.925841232559435,17.56037704202881,Very High,8.823481407818317,2.2245861097440467,Weight Loss,Weight Loss
23,Male,1.8059476167426842,49.68817949840532,15.235011524161088,Medium,7.251810324113645,3.3854994733972577,Maintain,Weight Gain
39,Male,1.6216871609949979,75.96223663229715,28.884415712354233,High,9.329006407852127,2.7512725071810786,Maintain,Weight Loss
28,Male,1.768897893470924,64.30640204871324,20.55174401789052,High,5.38942725658313,2.956958191269237,Weight Loss,Weight Loss
33,Male,1.6057221351266522,61.648559851316875,23.910141551124113,Low,6.870726522898307,4.064202642144614,Weight Loss,Weight Loss
50,Female,1.7749302303295984,68.23602086687518,21.65963434878512,High,7.534272656834181,1.072630852585867,Weight Gain,Bodybuilding
26,Male,1.7032914464661455,67.44390176860217,23.246884409640625,Medium,5.132858073964111,1.4170524490907594,General Health,Health & Wellness
23,Male,1.726783617256318,75.60929152868282,25.35708516892814,Medium,6.991109872969566,2.2718147328644496,Maintain,Balanced
33,Female,1.6302589651687722,77.31267403244249,29.08958330609234,Very High,7.63717356217645,3.5884662421862448,Weight Loss,Weight Loss
46,Female,1.735755086348685,84.7583859651254,28.132335289695664,Very High,5.103477701495545,2.328936377297555,Weight Gain,Bodybuilding
20,Male,1.6402312758665358,66.12657822784016,24.579094134776195,Medium,4.778006045336207,3.1426061781179158,Weight Loss,Weight Loss
37,Male,1.658632650786506,84.9365796414688,30.87410290919867,Low,8.781663520970927,1.431228240708907,Weight Loss,Weight Loss
53,Female,1.5482372353452156,78.8127610910982,32.87922153838829,Very High,7.17386895901909,3.1469403821548756,Maintain,Weight Loss
36,Male,1.62278478391482,83.09536231264126,31.55403711453777,High,4.0,2.5820372775450315,Weight Loss,Weight Loss
43,Female,1.6474504697075465,53.398460558113754,19.674513574752673,High,5.98090638188737,1.9068637156644337,General Health,Health & Wellness
20,Male,1.7312809512638738,68.45411255801217,22.838335225206638,Low,7.118854722877128,3.553413350306034,Bodybuilding,Bodybuilding
36,Female,1.7595655775577874,98.42857476894144,31.791446022469092,High,4.0,3.1793794101165576,Bodybuilding,Bodybuilding
37,Female,1.6392068223577907,49.432143361226096,18.396785128056724,Low,5.617412554605161,2.6019805974475805,Bodybuilding,Bodybuilding
49,Female,1.6835555461771066,96.87305697517525,34.17811487735337,Very High,6.519794425669257,2.3849855183782784,Maintain,Bodybuilding
24,Male,1.86863852644611,96.20924984576568,27.552831176249143,Medium,6.52008520580931,1.2671322769432298,Weight Loss,Weight Loss
58,Male,1.7131108563084836,80.97943096662745,27.59330911082161,High,5.417873188677142,2.167882960919812,Weight Gain,Bodybuilding
50,Male,1.6463107555596097,49.79882250033459,18.37365015661898,Medium,6.788557178611487,1.366883699338809,Weight Loss,Weight Loss
57,Male,1.5320351239810708,66.75126810663778,28.439507825735703,Medium,6.391713936091934,2.541738621539742,Weight Loss,Weight Loss
56,Female,1.6146077486630772,81.88848705147404,31.411507716362763,High,6.708864747747825,2.7943780879917637,Weight Gain,Bodybuilding
35,Female,1.610713038192284,50.112909507071876,19.315825346332915,Medium,7.463846921265351,2.964630012063934,Weight Gain,Weight Gain
57,Female,1.8977873720400378,80.14347696459201,22.252206168258454,High,4.209325826183328,2.5551186654403724,Maintain,Balanced
18,Male,1.6151542477707008,71.61984019725163,27.453981697543785,High,8.070894641099725,3.776089314086987,Weight Loss,Weight Loss
28,Male,1.7051042928338245,61.46505400231689,21.141041168499473,Low,7.790419877206292,1.374950533957452,Weight Gain,Weight Gain
45,Male,1.7370757558878875,53.211771256388616,17.634786153345967,High,7.726017452978005,2.517094092697359,General Health,Health & Wellness
42,Female,1.8106524925018914,91.88575069031413,28.027086517174908,High,6.7317000603890795,3.503662398104389,Weight Loss,Weight Loss
40,Male,1.7008024241859268,81.6516349404648,28.226507963584545,Medium,6.7002043262990645,3.0031756695722773,Maintain,Weight Loss
48,Male,1.64896854923993,67.52582118685828,24.83391152401008,Medium,6.814603757852688,2.0518557805214312,Maintain,Bodybuilding
47,Female,1.6423463448420115,70.52235408506151,26.145521238859967,Low,7.111257329236848,3.082347083122474,Weight Gain,Weight Gain
59,Female,1.7356379992679822,65.98257413299568,21.90337077015972,Medium,8.187761157672815,2.1123096533033143,Weight Loss,Weight Loss
52,Male,1.6315660542460177,42.884211974310375,16.109724451442354,Medium,8.133462176127374,2.555180991708835,Bodybuilding,Bodybuilding
24,Female,1.5895818857261235,89.32733624609446,35.35237320560901,Very High,6.57686173078573,3.0327765346026667,Maintain,Weight Loss
33,Male,1.6489495678169601,73.28264040828596,26.951712320068665,High,7.883406180703137,1.3304801278524712,Maintain,Bodybuilding
43,Female,1.5675515658797343,84.31571995627252,34.31348907033396,Medium,7.732742118201253,3.3206693056739605,General Health,Health & Wellness
19,Female,1.8850616584520599,63.186553292893024,17.781710931490245,High,8.039069988833601,3.177512797678035,Weight Loss,Weight Loss
18,Female,1.7596552710071376,71.38207285286676,23.053345849956337,High,6.422280527202734,1.0685827817849718,Weight Gain,Bodybuilding
29,Male,1.8620843843414567,74.79885400003425,21.572288904654457,Medium,8.926191620121115,1.0,Bodybuilding,Bodybuilding
22,Male,1.7485436036740487,85.46737050978703,27.954221945415718,Low,8.212064212847757,1.0,Bodybuilding,Bodybuilding
54,Male,1.8524593030042564,96.89494631106682,28.236039130453616,High,5.366130680787988,2.5429575731291694,Weight Loss,Weight Gain
49,Female,1.7367464664055916,64.76872777073191,21.472989838576975,Low,5.798053729636746,3.974308452891085,Maintain,Health & Wellness
26,Female,1.7726181320995336,64.78574830827807,20.618121981494618,High,9.279745192089432,3.1795839086696276,General Health,Health & Wellness
58,Female,1.4866280973458816,66.31436783675022,30.00564456381547,Medium,4.216923937691339,3.415838494795779,Bodybuilding,Bodybuilding
52,Female,1.608567040302381,61.055490300547916,23.596434887427844,High,6.961373217570625,3.2110764468170228,Weight Gain,Bodybuilding
36,Male,1.7036927775255972,109.69695079613275,37.793054278950386,High,10.149940277854522,2.832501548238219,General Health,Health & Wellness
33,Male,1.706118776478989,44.77616915356302,15.382552621336812,Low,8.611720198331653,1.0,General Health,Health & Wellness
20,Male,1.6923618981327164,110.29596675224555,38.50996762866608,Medium,8.538477779965906,3.4640504026384216,Maintain,Weight Loss
37,Female,1.7452995277090702,79.58007287890187,26.12548672438593,High,5.211901259587608,2.042436143958615,Maintain,Balanced
41,Female,1.7494202937929981,68.7613393606977,22.467565016947507,High,8.19302483049725,1.615787466022788,Weight Gain,Weight Gain
50,Male,1.786511581708784,57.43552237196073,17.99570657506829,High,9.300594396670235,2.2029393492884437,Weight Loss,Weight Loss
41,Female,1.7668993521104137,69.39301405110237,22.227577250192798,High,6.535363279704435,3.176141489801501,Maintain,Balanced
28,Male,1.8204087399577493,61.54381200989503,18.57148231073848,Low,7.004596339410788,2.5256124043767922,Weight Loss,Weight Loss
25,Female,1.8212233617426477,90.70538686746099,27.34680883808689,Low,8.518711616890828,2.6151317528186993,Bodybuilding,Bodybuilding
53,Female,1.7174664448875365,79.46543803462879,26.940258597424382,High,6.676365451898707,2.4767400697651345,General Health,Health & Wellness
55,Male,1.9081648788564305,95.0637520805653,26.10857419211422,Medium,4.727301579403932,3.5871733062864486,Weight Loss,Weight Loss
57,Male,1.8359330534921614,65.6439082974011,19.475147182931835,Medium,4.0,1.116149779719329,Maintain,Balanced
37,Female,1.6193049095534464,72.12013493398432,27.504215705781153,High,7.473345951091948,2.5015784065034015,Weight Loss,Weight Loss
52,Male,1.7392603331057293,68.53894918641637,22.65730533049357,Very High,6.244172681214787,3.0115283808230493,Weight Gain,Bodybuilding
42,Male,1.5157381858084384,64.39285466881523,28.027818401444105,Low,4.0,2.682710070164972,Maintain,Health & Wellness
52,Female,1.532580171831765,54.564415364617645,23.230743058548903,Low,5.802596426330352,3.6209933783991173,Weight Gain,Weight Gain
42,Female,1.6500505669664238,80.79060341589806,29.673333965631276,High,6.416530557303672,2.6667703460303094,General Health,Health & Wellness
46,Female,1.6124555071336253,75.1154381444485,28.89041131961204,Low,6.27312030114653,2.213816999951094,General Health,Health & Wellness
35,Male,1.6506657049925744,69.2914366991419,25.43087537513178,Medium,8.695015020329437,1.9759731177791495,Maintain,Balanced
63,Female,1.7328493862396583,77.54415940734192,25.82423462305323,High,7.987333978818258,1.2137174263294872,Maintain,Balanced
35,Female,1.822529030584973,63.81786971693698,19.212920841876493,Low,6.782265104242124,1.9851035290893801,Weight Loss,Weight Loss
19,Female,1.8171751936473108,70.22800315064369,21.2675136752865,Low,5.088880814803652,1.5196647241134902,Weight Gain,Weight Gain
52,Female,1.7413193736967971,82.93048329374872,27.350000110351097,Medium,8.059241447968262,2.4093337428063397,Bodybuilding,Bodybuilding
33,Female,1.5912880580937878,84.97970553482428,33.559664822940306,Low,9.204460839629368,1.0,General Health,Health & Wellness
58,Male,1.644261187870024,92.92281599073382,34.3700964867062,High,9.597580659765107,2.566844525932698,General Health,Health & Wellness
53,Female,1.763718332540721,53.35668941782464,17.152618059276136,Medium,6.590289843702403,2.1642335104858637,Weight Loss,Weight Loss
50,Female,1.6173883498459651,55.56062882945441,21.239218428955386,Medium,7.8881051857287146,3.4598348182867102,Weight Gain,Weight Gain
21,Male,1.5733083262436145,52.721127180886036,21.298891679825243,Medium,6.031793828980921,2.9573164348197127,Weight Loss,Weight Loss
50,Female,1.7492317125604155,60.27679798404628,19.699512968303612,Very High,5.762543938841821,3.4443487364164462,Bodybuilding,Bodybuilding
31,Female,1.6951637363415493,64.97200847281596,22.610126173590423,Very High,8.084341238648745,2.5476928952705196,Bodybuilding,Bodybuilding
38,Male,1.6789080960192877,76.5558953806308,27.159689057291352,High,5.122994151851968,3.2460588138431716,General Health,Bodybuilding
37,Female,1.8109801935652348,87.46823627360078,26.66999709413454,Medium,6.273056519284738,2.5427786468913096,Maintain,Balanced
25,Male,1.808880808365036,64.09212371159735,19.587759368900905,Medium,8.72209193621304,1.8168386511164698,Weight Loss,Weight Loss
24,Female,1.8781117990739302,78.60959239095257,22.286027502866226,High,6.248582574754549,2.104571735074648,Maintain,Balanced
20,Male,1.6348588209993586,89.16993508306896,33.36245036284143,Medium,5.450376217932174,2.9479415876911874,General Health,Health & Wellness
34,Male,1.7429733580890088,63.171134538571216,20.793958799130245,High,9.990440358923454,2.8872066537606917,Weight Loss,Weight Loss
50,Female,1.701900847055735,65.78054118658365,22.710617002064687,Low,7.846455035245588,2.6946663617992566,Bodybuilding,Bodybuilding
29,Male,1.7338315831745348,70.9917185789339,23.615321928208377,Medium,4.54116645742282,2.5642062046799388,Maintain,Balanced
39,Male,1.5865618824215093,44.86568566974157,17.823799053980334,Medium,7.503336953280127,2.6851101488318982,Weight Loss,Weight Loss
39,Female,1.5597526665564787,77.6694660749399,31.925583689729976,Medium,6.81898875669099,1.8240168407912136,Maintain,Weight Loss
63,Female,1.6959783863771198,51.927267318929566,18.053226951214228,High,8.216743340580791,2.622607174079092,Weight Loss,Weight Loss
47,Male,1.6157487410025904,81.8455949143563,31.35072997346536,High,7.753766567887121,2.2417214308374174,Weight Loss,Weight Loss
55,Female,1.7938207620551287,63.5358651619522,19.745169007326048,Low,6.93382961106091,2.3637644019135897,Weight Loss,Weight Loss
55,Male,1.54993226326414,62.344058361581126,25.951928295165022,Very High,7.3967378505816015,1.0,Maintain,Balanced
62,Male,1.558179911275372,55.320190962929104,22.784970400192915,Medium,7.477179305727926,2.8154266574261757,Weight Loss,Weight Loss
25,Female,1.6583337524751143,78.11499123237817,28.40471970744396,Very High,7.600816483522946,1.4150176936968029,Weight Loss,Weight Loss
44,Female,1.5461924994067089,78.01714927134802,32.63344723344771,Medium,6.436108771382707,1.4434363956818672,Maintain,Weight Loss
44,Male,1.8676003132097327,63.172706739271774,18.11179980592769,High,4.839407602760341,2.822186097186881,Weight Loss,Weight Loss
51,Female,1.6817082626063709,96.96470644484324,34.285648709585196,Very High,6.667729718474201,1.1740931002462982,Maintain,Weight Loss
38,Female,1.6397199294635973,70.51448011258914,26.226416740133914,High,6.315232416236897,3.1214378346678053,Maintain,Balanced
47,Male,1.746796402562632,69.79062120840524,22.8724394373915,Low,6.909569586585702,1.8797122210266903,General Health,Health & Wellness
50,Male,1.788384853602074,70.88958749264071,22.16462985826068,Low,8.654803899800509,2.953980781606483,Maintain,Health & Wellness
45,Male,1.7206958901084286,59.79521804218319,20.195667462753338,Medium,9.182923414336546,1.4270374742338634,Maintain,Balanced
64,Male,1.6931908507107938,55.092325726405534,19.21672080387988,Medium,8.078008910815129,2.084387513624704,Maintain,Balanced
50,Male,1.6016527075295868,64.39703973386132,25.103206538602418,High,8.218572183473999,3.107782067419579,Weight Loss,Health & Wellness
22,Male,1.763090931892122,79.50975423188135,25.578259409053587,High,6.861757145885746,2.306440288873954,Weight Gain,Balanced
36,Female,1.8416703090186195,42.230327503889306,12.450898029530709,Medium,6.42082466479975,1.7531550446290345,Maintain,Weight Gain
21,Male,1.6780280245132708,47.507058916974174,16.87173422607887,Medium,8.10385370783257,2.8600550821228636,Maintain,Weight Gain
52,Female,1.615121449968898,60.88668893918008,23.340598478116625,High,8.459137438227692,1.0,Weight Loss,Weight Loss
34,Female,1.7181495767500694,43.08875141332592,14.596272771266802,Medium,8.439125078573191,3.404958894380658,Maintain,Weight Gain
61,Male,1.7002649894000554,48.749345365829285,16.863028097281166,High,6.787096726129506,1.601871842863587,Weight Gain,Bodybuilding
45,Female,1.578364761742596,82.14193454474446,32.97237071450962,Medium,7.125030027071243,3.7014054556615914,Bodybuilding,Bodybuilding
47,Male,1.649731130079204,63.426064837804034,23.304587927285553,Medium,9.906877400437569,3.079777952034557,Weight Loss,Weight Loss
46,Female,1.8788485767978262,57.311534997953316,16.235231295956556,Very High,4.0,2.2597189250453744,Weight Gain,Bodybuilding
63,Male,1.5652445132890904,72.09936020056928,29.428425760908006,Medium,8.470874754059288,2.844730883949098,General Health,Health & Wellness
23,Male,1.6309379646575572,71.72486346586763,26.964653609378225,High,6.48932685556785,1.0435226863668576,Bodybuilding,Bodybuilding
52,Male,1.6051286625476238,87.4690493794461,33.94960351746735,Medium,6.489689150954695,1.8696477172319368,General Health,Health & Wellness
58,Male,1.6139700157808385,43.30685321238083,16.625155021563078,Medium,6.57177338707755,2.1030156011147367,Weight Loss,Weight Loss
54,Female,1.655452360584048,56.10343491585325,20.471802199769506,Very High,4.222858439222235,2.783508645256659,General Health,Weight Loss
41,Female,1.744838210146126,61.04482258570723,20.051114146543654,High,6.685210448970766,2.469276345110447,Bodybuilding,Bodybuilding
46,Female,1.830856253062113,75.86704742164645,22.63313361475814,Very High,8.919039032145655,2.2582439028305195,Maintain,Balanced
